PROVINCE,SECTOR,YEAR_MONTH,YEAR,TRADE_PARTNER,EXPORT,IMPORT,NET_TRADE
Manitoba,"Industrial machinery, equipment and parts",2016-03-01,2016,United States,71769000.0,314505000.0,-242736000.0
Manitoba,"Industrial machinery, equipment and parts",2016-04-01,2016,United States,68989000.0,316968000.0,-247979000.0
Manitoba,"Industrial machinery, equipment and parts",2016-05-01,2016,United States,68582000.0,264470000.0,-195888000.0
Manitoba,"Industrial machinery, equipment and parts",2016-06-01,2016,United States,58974000.0,289029000.0,-230055000.0
Manitoba,"Industrial machinery, equipment and parts",2016-07-01,2016,United States,58143000.0,271310000.0,-213167000.0
Manitoba,"Industrial machinery, equipment and parts",2016-08-01,2016,United States,56039000.0,265042000.0,-209003000.0
Manitoba,"Industrial machinery, equipment and parts",2016-09-01,2016,United States,57449000.0,268205000.0,-210756000.0
Manitoba,"Industrial machinery, equipment and parts",2016-10-01,2016,United States,65282000.0,273004000.0,-207722000.0
Manitoba,"Industrial machinery, equipment and parts",2016-11-01,2016,United States,79453000.0,237857000.0,-158404000.0
Manitoba,"Industrial machinery, equipment and parts",2016-12-01,2016,United States,68790000.0,301820000.0,-233030000.0
Manitoba,"Industrial machinery, equipment and parts",2017-01-01,2017,United States,62927000.0,274448000.0,-211521000.0
Manitoba,"Industrial machinery, equipment and parts",2017-02-01,2017,United States,65044000.0,310121000.0,-245077000.0
Manitoba,"Industrial machinery, equipment and parts",2017-03-01,2017,United States,86248000.0,422340000.0,-336092000.0
Manitoba,"Industrial machinery, equipment and parts",2017-04-01,2017,United States,78088000.0,350215000.0,-272127000.0
Manitoba,"Industrial machinery, equipment and parts",2017-05-01,2017,United States,74515000.0,342271000.0,-267756000.0
Manitoba,"Industrial machinery, equipment and parts",2017-06-01,2017,United States,74561000.0,347652000.0,-273091000.0
Manitoba,"Industrial machinery, equipment and parts",2017-07-01,2017,United States,81248000.0,295781000.0,-214533000.0
Manitoba,"Industrial machinery, equipment and parts",2017-08-01,2017,United States,74865000.0,343617000.0,-268752000.0
Manitoba,"Industrial machinery, equipment and parts",2017-09-01,2017,United States,74978000.0,309686000.0,-234708000.0
Manitoba,"Industrial machinery, equipment and parts",2017-10-01,2017,United States,73198000.0,316156000.0,-242958000.0
Manitoba,"Industrial machinery, equipment and parts",2017-11-01,2017,United States,93829000.0,349341000.0,-255512000.0
Manitoba,"Industrial machinery, equipment and parts",2017-12-01,2017,United States,94943000.0,423205000.0,-328262000.0
Manitoba,"Industrial machinery, equipment and parts",2018-01-01,2018,United States,80594000.0,330886000.0,-250292000.0
Manitoba,"Industrial machinery, equipment and parts",2018-02-01,2018,United States,87286000.0,333175000.0,-245889000.0
Manitoba,"Industrial machinery, equipment and parts",2018-03-01,2018,United States,82753000.0,417523000.0,-334770000.0
Manitoba,"Industrial machinery, equipment and parts",2018-04-01,2018,United States,92050000.0,398597000.0,-306547000.0
Manitoba,"Industrial machinery, equipment and parts",2018-05-01,2018,United States,96910000.0,417546000.0,-320636000.0
Manitoba,"Industrial machinery, equipment and parts",2018-06-01,2018,United States,121908000.0,419503000.0,-297595000.0
Manitoba,"Industrial machinery, equipment and parts",2018-07-01,2018,United States,125141000.0,365045000.0,-239904000.0
Manitoba,"Industrial machinery, equipment and parts",2018-08-01,2018,United States,88487000.0,384605000.0,-296118000.0
Manitoba,"Industrial machinery, equipment and parts",2018-09-01,2018,United States,82576000.0,332365000.0,-249789000.0
Manitoba,"Industrial machinery, equipment and parts",2018-10-01,2018,United States,82237000.0,364351000.0,-282114000.0
Manitoba,"Industrial machinery, equipment and parts",2018-11-01,2018,United States,116970000.0,365463000.0,-248493000.0
Manitoba,"Industrial machinery, equipment and parts",2018-12-01,2018,United States,103732000.0,376476000.0,-272744000.0
Manitoba,"Industrial machinery, equipment and parts",2019-01-01,2019,United States,100548000.0,366207000.0,-265659000.0
Manitoba,"Industrial machinery, equipment and parts",2019-02-01,2019,United States,78240000.0,400904000.0,-322664000.0
Manitoba,"Industrial machinery, equipment and parts",2019-03-01,2019,United States,98325000.0,471243000.0,-372918000.0
Manitoba,"Industrial machinery, equipment and parts",2019-04-01,2019,United States,99658000.0,457564000.0,-357906000.0
Manitoba,"Industrial machinery, equipment and parts",2019-05-01,2019,United States,96385000.0,451580000.0,-355195000.0
Manitoba,"Industrial machinery, equipment and parts",2019-06-01,2019,United States,98596000.0,398610000.0,-300014000.0
Manitoba,"Industrial machinery, equipment and parts",2019-07-01,2019,United States,89085000.0,346330000.0,-257245000.0
Manitoba,"Industrial machinery, equipment and parts",2019-08-01,2019,United States,82149000.0,357332000.0,-275183000.0
Manitoba,"Industrial machinery, equipment and parts",2019-09-01,2019,United States,88505000.0,278191000.0,-189686000.0
Manitoba,"Industrial machinery, equipment and parts",2019-10-01,2019,United States,93532000.0,316236000.0,-222704000.0
Manitoba,"Industrial machinery, equipment and parts",2019-11-01,2019,United States,101759000.0,270837000.0,-169078000.0
Manitoba,"Industrial machinery, equipment and parts",2019-12-01,2019,United States,100755000.0,267716000.0,-166961000.0
Manitoba,"Industrial machinery, equipment and parts",2020-01-01,2020,United States,92994000.0,279127000.0,-186133000.0
Manitoba,"Industrial machinery, equipment and parts",2020-02-01,2020,United States,100727000.0,285430000.0,-184703000.0
Manitoba,"Industrial machinery, equipment and parts",2020-03-01,2020,United States,123688000.0,356360000.0,-232672000.0
Manitoba,"Industrial machinery, equipment and parts",2020-04-01,2020,United States,92234000.0,261699000.0,-169465000.0
Manitoba,"Industrial machinery, equipment and parts",2020-05-01,2020,United States,79579000.0,247614000.0,-168035000.0
Manitoba,"Industrial machinery, equipment and parts",2020-06-01,2020,United States,91019000.0,294398000.0,-203379000.0
Manitoba,"Industrial machinery, equipment and parts",2020-07-01,2020,United States,76487000.0,333142000.0,-256655000.0
Manitoba,"Industrial machinery, equipment and parts",2020-08-01,2020,United States,74226000.0,282260000.0,-208034000.0
Manitoba,"Industrial machinery, equipment and parts",2020-09-01,2020,United States,81911000.0,282129000.0,-200218000.0
Manitoba,"Industrial machinery, equipment and parts",2020-10-01,2020,United States,89856000.0,254982000.0,-165126000.0
Manitoba,"Industrial machinery, equipment and parts",2020-11-01,2020,United States,109081000.0,233354000.0,-124273000.0
Manitoba,"Industrial machinery, equipment and parts",2020-12-01,2020,United States,90404000.0,263782000.0,-173378000.0
Manitoba,"Industrial machinery, equipment and parts",2021-01-01,2021,United States,87699000.0,245939000.0,-158240000.0
Manitoba,"Industrial machinery, equipment and parts",2021-02-01,2021,United States,86831000.0,281740000.0,-194909000.0
Manitoba,"Industrial machinery, equipment and parts",2021-03-01,2021,United States,128637000.0,371688000.0,-243051000.0
Manitoba,"Industrial machinery, equipment and parts",2021-04-01,2021,United States,109995000.0,373789000.0,-263794000.0
Manitoba,"Industrial machinery, equipment and parts",2021-05-01,2021,United States,108470000.0,336641000.0,-228171000.0
Manitoba,"Industrial machinery, equipment and parts",2021-06-01,2021,United States,106830000.0,319872000.0,-213042000.0
Manitoba,"Industrial machinery, equipment and parts",2021-07-01,2021,United States,123881000.0,327968000.0,-204087000.0
Manitoba,"Industrial machinery, equipment and parts",2021-08-01,2021,United States,145557000.0,334382000.0,-188825000.0
Manitoba,"Industrial machinery, equipment and parts",2021-09-01,2021,United States,150947000.0,309930000.0,-158983000.0
Manitoba,"Industrial machinery, equipment and parts",2021-10-01,2021,United States,121168000.0,322754000.0,-201586000.0
Manitoba,"Industrial machinery, equipment and parts",2021-11-01,2021,United States,117539000.0,259472000.0,-141933000.0
Manitoba,"Industrial machinery, equipment and parts",2021-12-01,2021,United States,104127000.0,303254000.0,-199127000.0
Manitoba,"Industrial machinery, equipment and parts",2022-01-01,2022,United States,107439000.0,268288000.0,-160849000.0
Manitoba,"Industrial machinery, equipment and parts",2022-02-01,2022,United States,111416000.0,264888000.0,-153472000.0
Manitoba,"Industrial machinery, equipment and parts",2022-03-01,2022,United States,156266000.0,412708000.0,-256442000.0
Manitoba,"Industrial machinery, equipment and parts",2022-04-01,2022,United States,139012000.0,403125000.0,-264113000.0
Manitoba,"Industrial machinery, equipment and parts",2022-05-01,2022,United States,173757000.0,382601000.0,-208844000.0
Manitoba,"Industrial machinery, equipment and parts",2022-06-01,2022,United States,169156000.0,427333000.0,-258177000.0
Manitoba,"Industrial machinery, equipment and parts",2022-07-01,2022,United States,166119000.0,437705000.0,-271586000.0
Manitoba,"Industrial machinery, equipment and parts",2022-08-01,2022,United States,160041000.0,439487000.0,-279446000.0
Manitoba,"Industrial machinery, equipment and parts",2022-09-01,2022,United States,166915000.0,435597000.0,-268682000.0
Manitoba,"Industrial machinery, equipment and parts",2022-10-01,2022,United States,190804000.0,498724000.0,-307920000.0
Manitoba,"Industrial machinery, equipment and parts",2022-11-01,2022,United States,153835000.0,424857000.0,-271022000.0
Manitoba,"Industrial machinery, equipment and parts",2022-12-01,2022,United States,136431000.0,422877000.0,-286446000.0
Manitoba,"Industrial machinery, equipment and parts",2023-01-01,2023,United States,174625000.0,417485000.0,-242860000.0
Manitoba,"Industrial machinery, equipment and parts",2023-02-01,2023,United States,157347000.0,415477000.0,-258130000.0
Manitoba,"Industrial machinery, equipment and parts",2023-03-01,2023,United States,170264000.0,539636000.0,-369372000.0
Manitoba,"Industrial machinery, equipment and parts",2023-04-01,2023,United States,193885000.0,541195000.0,-347310000.0
Manitoba,"Industrial machinery, equipment and parts",2023-05-01,2023,United States,215491000.0,559286000.0,-343795000.0
Manitoba,"Industrial machinery, equipment and parts",2023-06-01,2023,United States,151651000.0,528735000.0,-377084000.0
Manitoba,"Industrial machinery, equipment and parts",2023-07-01,2023,United States,139033000.0,452373000.0,-313340000.0
Manitoba,"Industrial machinery, equipment and parts",2023-08-01,2023,United States,146821000.0,519654000.0,-372833000.0
Manitoba,"Industrial machinery, equipment and parts",2023-09-01,2023,United States,165154000.0,485507000.0,-320353000.0
Manitoba,"Industrial machinery, equipment and parts",2023-10-01,2023,United States,177361000.0,489808000.0,-312447000.0
Manitoba,"Industrial machinery, equipment and parts",2023-11-01,2023,United States,188874000.0,433336000.0,-244462000.0
Manitoba,"Industrial machinery, equipment and parts",2023-12-01,2023,United States,160075000.0,482396000.0,-322321000.0
Manitoba,"Industrial machinery, equipment and parts",2024-01-01,2024,United States,137806000.0,442176000.0,-304370000.0
Manitoba,"Industrial machinery, equipment and parts",2024-02-01,2024,United States,150031000.0,511116000.0,-361085000.0
Manitoba,"Industrial machinery, equipment and parts",2024-03-01,2024,United States,203248000.0,628011000.0,-424763000.0
Manitoba,"Industrial machinery, equipment and parts",2024-04-01,2024,United States,227658000.0,575426000.0,-347768000.0
Manitoba,"Industrial machinery, equipment and parts",2024-05-01,2024,United States,180107000.0,561041000.0,-380934000.0
Manitoba,"Industrial machinery, equipment and parts",2024-06-01,2024,United States,153002000.0,514635000.0,-361633000.0
Manitoba,"Industrial machinery, equipment and parts",2024-07-01,2024,United States,178087000.0,406412000.0,-228325000.0
