TRADE_PARTNER,YEAR_MONTH,YEAR,PROVINCE,SECTOR,EXPORT,IMPORT,NET_TRADE
United States,2023-02-01,2023,Saskatchewan,Basic products,16691000.0,189102000.0,-172411000.0
United States,2023-02-01,2023,Saskatchewan,Consumer goods,11091000.0,67022000.0,-55931000.0
United States,2023-02-01,2023,Saskatchewan,Electronics related parts,16246000.0,48793000.0,-32547000.0
United States,2023-02-01,2023,Saskatchewan,Energy products,942926000.0,19093000.0,923833000.0
United States,2023-02-01,2023,Saskatchewan,Farm and fishing products,578018000.0,58188000.0,519830000.0
United States,2023-02-01,2023,Saskatchewan,Forestry products,21698000.0,38264000.0,-16566000.0
United States,2023-02-01,2023,Saskatchewan,Industrial machinery parts,80440000.0,315840000.0,-235400000.0
United States,2023-02-01,2023,Saskatchewan,Metal products,24431000.0,71413000.0,-46982000.0
United States,2023-02-01,2023,Saskatchewan,Metal ores,535959000.0,2709000.0,533250000.0
United States,2023-02-01,2023,Saskatchewan,Motor vehicles and parts,11529000.0,116287000.0,-104758000.0
United States,2023-02-01,2023,Saskatchewan,Special transactions trade,5480000.0,962000.0,4518000.0
United States,2023-02-01,2023,Yukon,Aircraft and transportation,0.0,23000.0,-23000.0
United States,2023-02-01,2023,Yukon,Basic products,0.0,0.0,0.0
United States,2023-02-01,2023,Yukon,Consumer goods,8000.0,0.0,8000.0
United States,2023-02-01,2023,Yukon,Electronics related parts,4000.0,22000.0,-18000.0
United States,2023-02-01,2023,Yukon,Energy products,0.0,115000.0,-115000.0
United States,2023-02-01,2023,Yukon,Farm and fishing products,0.0,0.0,0.0
United States,2023-02-01,2023,Yukon,Forestry products,63000.0,0.0,63000.0
United States,2023-02-01,2023,Yukon,Industrial machinery parts,0.0,116000.0,-116000.0
United States,2023-02-01,2023,Yukon,Metal products,300000.0,0.0,300000.0
United States,2023-02-01,2023,Yukon,Metal ores,25695000.0,0.0,25695000.0
United States,2023-02-01,2023,Yukon,Motor vehicles and parts,0.0,0.0,0.0
United States,2023-02-01,2023,Yukon,Special transactions trade,17000.0,0.0,17000.0
United States,2023-03-01,2023,Alberta,Aircraft and transportation,42265000.0,124304000.0,-82039000.0
United States,2023-03-01,2023,Alberta,Basic products,851871000.0,953981000.0,-102110000.0
United States,2023-03-01,2023,Alberta,Consumer goods,405780000.0,163729000.0,242051000.0
United States,2023-03-01,2023,Alberta,Electronics related parts,73838000.0,122578000.0,-48740000.0
United States,2023-03-01,2023,Alberta,Energy products,10454832000.0,172465000.0,10282367000.0
United States,2023-03-01,2023,Alberta,Farm and fishing products,436154000.0,115648000.0,320506000.0
United States,2023-03-01,2023,Alberta,Forestry products,293459000.0,76786000.0,216673000.0
United States,2023-03-01,2023,Alberta,Industrial machinery parts,307804000.0,237116000.0,70688000.0
United States,2023-03-01,2023,Alberta,Metal products,93292000.0,91778000.0,1514000.0
United States,2023-03-01,2023,Alberta,Metal ores,26591000.0,5522000.0,21069000.0
United States,2023-03-01,2023,Alberta,Motor vehicles and parts,37293000.0,133242000.0,-95949000.0
United States,2023-03-01,2023,Alberta,Special transactions trade,36133000.0,13564000.0,22569000.0
United States,2023-03-01,2023,British Columbia,Aircraft and transportation,19421000.0,95314000.0,-75893000.0
United States,2023-03-01,2023,British Columbia,Basic products,71797000.0,134653000.0,-62856000.0
United States,2023-03-01,2023,British Columbia,Consumer goods,318427000.0,390206000.0,-71779000.0
United States,2023-03-01,2023,British Columbia,Electronics related parts,179865000.0,169962000.0,9903000.0
United States,2023-03-01,2023,British Columbia,Energy products,711656000.0,437915000.0,273741000.0
United States,2023-03-01,2023,British Columbia,Farm and fishing products,132022000.0,208887000.0,-76865000.0
United States,2023-03-01,2023,British Columbia,Forestry products,687880000.0,271303000.0,416577000.0
United States,2023-03-01,2023,British Columbia,Industrial machinery parts,206099000.0,288452000.0,-82353000.0
United States,2023-03-01,2023,British Columbia,Metal products,302315000.0,144897000.0,157418000.0
United States,2023-03-01,2023,British Columbia,Metal ores,15505000.0,46100000.0,-30595000.0
United States,2023-03-01,2023,British Columbia,Motor vehicles and parts,42608000.0,259664000.0,-217056000.0
United States,2023-03-01,2023,British Columbia,Special transactions trade,29417000.0,35147000.0,-5730000.0
United States,2023-03-01,2023,Manitoba,Aircraft and transportation,55754000.0,155068000.0,-99314000.0
United States,2023-03-01,2023,Manitoba,Basic products,92908000.0,395541000.0,-302633000.0
United States,2023-03-01,2023,Manitoba,Consumer goods,517244000.0,224891000.0,292353000.0
United States,2023-03-01,2023,Manitoba,Electronics related parts,29400000.0,193227000.0,-163827000.0
United States,2023-03-01,2023,Manitoba,Energy products,116760000.0,132506000.0,-15746000.0
United States,2023-03-01,2023,Manitoba,Farm and fishing products,301575000.0,107914000.0,193661000.0
United States,2023-03-01,2023,Manitoba,Forestry products,79447000.0,117735000.0,-38288000.0
United States,2023-03-01,2023,Manitoba,Industrial machinery parts,170264000.0,539636000.0,-369372000.0
United States,2023-03-01,2023,Manitoba,Metal products,38636000.0,134913000.0,-96277000.0
United States,2023-03-01,2023,Manitoba,Metal ores,9744000.0,35591000.0,-25847000.0
United States,2023-03-01,2023,Manitoba,Motor vehicles and parts,90691000.0,238041000.0,-147350000.0
United States,2023-03-01,2023,Manitoba,Special transactions trade,15443000.0,15441000.0,2000.0
United States,2023-03-01,2023,New Brunswick,Aircraft and transportation,4452000.0,6750000.0,-2298000.0
United States,2023-03-01,2023,New Brunswick,Basic products,535624000.0,44517000.0,491107000.0
United States,2023-03-01,2023,New Brunswick,Consumer goods,71585000.0,34754000.0,36831000.0
United States,2023-03-01,2023,New Brunswick,Electronics related parts,5663000.0,27719000.0,-22056000.0
United States,2023-03-01,2023,New Brunswick,Energy products,520342000.0,420446000.0,99896000.0
United States,2023-03-01,2023,New Brunswick,Farm and fishing products,69949000.0,10995000.0,58954000.0
United States,2023-03-01,2023,New Brunswick,Forestry products,157598000.0,46441000.0,111157000.0
United States,2023-03-01,2023,New Brunswick,Industrial machinery parts,21108000.0,41128000.0,-20020000.0
United States,2023-03-01,2023,New Brunswick,Metal products,5674000.0,24472000.0,-18798000.0
United States,2023-03-01,2023,New Brunswick,Metal ores,8469000.0,803000.0,7666000.0
United States,2023-03-01,2023,New Brunswick,Motor vehicles and parts,4435000.0,31972000.0,-27537000.0
United States,2023-03-01,2023,New Brunswick,Special transactions trade,7661000.0,2302000.0,5359000.0
United States,2023-03-01,2023,Newfoundland and Labrador,Aircraft and transportation,476000.0,525000.0,-49000.0
United States,2023-03-01,2023,Newfoundland and Labrador,Basic products,83000.0,5000.0,78000.0
United States,2023-03-01,2023,Newfoundland and Labrador,Consumer goods,7120000.0,79000.0,7041000.0
United States,2023-03-01,2023,Newfoundland and Labrador,Electronics related parts,496000.0,428000.0,68000.0
United States,2023-03-01,2023,Newfoundland and Labrador,Energy products,205163000.0,51496000.0,153667000.0
United States,2023-03-01,2023,Newfoundland and Labrador,Farm and fishing products,23307000.0,7000.0,23300000.0
United States,2023-03-01,2023,Newfoundland and Labrador,Forestry products,4764000.0,2000.0,4762000.0
United States,2023-03-01,2023,Newfoundland and Labrador,Industrial machinery parts,386000.0,455000.0,-69000.0
United States,2023-03-01,2023,Newfoundland and Labrador,Metal products,30255000.0,25000.0,30230000.0
United States,2023-03-01,2023,Newfoundland and Labrador,Metal ores,27000.0,0.0,27000.0
United States,2023-03-01,2023,Newfoundland and Labrador,Motor vehicles and parts,13000.0,0.0,13000.0
United States,2023-03-01,2023,Newfoundland and Labrador,Special transactions trade,3730000.0,1240000.0,2490000.0
United States,2023-03-01,2023,Northwest Territories,Aircraft and transportation,0.0,0.0,0.0
United States,2023-03-01,2023,Northwest Territories,Basic products,0.0,0.0,0.0
United States,2023-03-01,2023,Northwest Territories,Consumer goods,52000.0,0.0,52000.0
United States,2023-03-01,2023,Northwest Territories,Electronics related parts,0.0,0.0,0.0
United States,2023-03-01,2023,Northwest Territories,Energy products,0.0,0.0,0.0
United States,2023-03-01,2023,Northwest Territories,Farm and fishing products,0.0,0.0,0.0
United States,2023-03-01,2023,Northwest Territories,Forestry products,0.0,0.0,0.0
United States,2023-03-01,2023,Northwest Territories,Industrial machinery parts,0.0,0.0,0.0
United States,2023-03-01,2023,Northwest Territories,Metal products,0.0,0.0,0.0
United States,2023-03-01,2023,Northwest Territories,Metal ores,0.0,0.0,0.0
United States,2023-03-01,2023,Northwest Territories,Motor vehicles and parts,0.0,0.0,0.0
United States,2023-03-01,2023,Northwest Territories,Special transactions trade,2000.0,0.0,2000.0
United States,2023-03-01,2023,Nova Scotia,Aircraft and transportation,3520000.0,1461000.0,2059000.0
United States,2023-03-01,2023,Nova Scotia,Basic products,17699000.0,396000.0,17303000.0
United States,2023-03-01,2023,Nova Scotia,Consumer goods,62193000.0,981000.0,61212000.0
United States,2023-03-01,2023,Nova Scotia,Electronics related parts,18260000.0,508000.0,17752000.0
United States,2023-03-01,2023,Nova Scotia,Energy products,48000.0,11568000.0,-11520000.0
United States,2023-03-01,2023,Nova Scotia,Farm and fishing products,71562000.0,379000.0,71183000.0
United States,2023-03-01,2023,Nova Scotia,Forestry products,45114000.0,59000.0,45055000.0
United States,2023-03-01,2023,Nova Scotia,Industrial machinery parts,9573000.0,12658000.0,-3085000.0
United States,2023-03-01,2023,Nova Scotia,Metal products,8127000.0,729000.0,7398000.0
United States,2023-03-01,2023,Nova Scotia,Metal ores,8693000.0,19000.0,8674000.0
United States,2023-03-01,2023,Nova Scotia,Motor vehicles and parts,123751000.0,38000.0,123713000.0
United States,2023-03-01,2023,Nova Scotia,Special transactions trade,5263000.0,480000.0,4783000.0
United States,2023-03-01,2023,Nunavut,Aircraft and transportation,0.0,0.0,0.0
United States,2023-03-01,2023,Nunavut,Basic products,0.0,0.0,0.0
United States,2023-03-01,2023,Nunavut,Consumer goods,0.0,0.0,0.0
United States,2023-03-01,2023,Nunavut,Electronics related parts,0.0,0.0,0.0
United States,2023-03-01,2023,Nunavut,Energy products,0.0,0.0,0.0
United States,2023-03-01,2023,Nunavut,Farm and fishing products,0.0,0.0,0.0
United States,2023-03-01,2023,Nunavut,Forestry products,0.0,0.0,0.0
United States,2023-03-01,2023,Nunavut,Industrial machinery parts,0.0,0.0,0.0
United States,2023-03-01,2023,Nunavut,Metal products,0.0,0.0,0.0
United States,2023-03-01,2023,Nunavut,Metal ores,0.0,0.0,0.0
United States,2023-03-01,2023,Nunavut,Motor vehicles and parts,0.0,0.0,0.0
United States,2023-03-01,2023,Nunavut,Special transactions trade,2000.0,0.0,2000.0
United States,2023-03-01,2023,Ontario,Aircraft and transportation,314819000.0,318679000.0,-3860000.0
United States,2023-03-01,2023,Ontario,Basic products,1367239000.0,1953693000.0,-586454000.0
United States,2023-03-01,2023,Ontario,Consumer goods,3400349000.0,3692616000.0,-292267000.0
United States,2023-03-01,2023,Ontario,Electronics related parts,856569000.0,1523183000.0,-666614000.0
United States,2023-03-01,2023,Ontario,Energy products,235839000.0,700283000.0,-464444000.0
United States,2023-03-01,2023,Ontario,Farm and fishing products,518250000.0,679369000.0,-161119000.0
United States,2023-03-01,2023,Ontario,Forestry products,1045321000.0,1346475000.0,-301154000.0
United States,2023-03-01,2023,Ontario,Industrial machinery parts,1708553000.0,2183227000.0,-474674000.0
United States,2023-03-01,2023,Ontario,Metal products,2638135000.0,2043441000.0,594694000.0
United States,2023-03-01,2023,Ontario,Metal ores,26087000.0,191435000.0,-165348000.0
United States,2023-03-01,2023,Ontario,Motor vehicles and parts,6021347000.0,6192944000.0,-171597000.0
United States,2023-03-01,2023,Ontario,Special transactions trade,288487000.0,1037596000.0,-749109000.0
United States,2023-03-01,2023,Prince Edward Island,Aircraft and transportation,6421000.0,0.0,6421000.0
United States,2023-03-01,2023,Prince Edward Island,Basic products,529000.0,112000.0,417000.0
United States,2023-03-01,2023,Prince Edward Island,Consumer goods,78459000.0,30000.0,78429000.0
United States,2023-03-01,2023,Prince Edward Island,Electronics related parts,851000.0,232000.0,619000.0
United States,2023-03-01,2023,Prince Edward Island,Energy products,0.0,0.0,0.0
United States,2023-03-01,2023,Prince Edward Island,Farm and fishing products,37452000.0,3000.0,37449000.0
United States,2023-03-01,2023,Prince Edward Island,Forestry products,4166000.0,88000.0,4078000.0
United States,2023-03-01,2023,Prince Edward Island,Industrial machinery parts,2192000.0,154000.0,2038000.0
United States,2023-03-01,2023,Prince Edward Island,Metal products,190000.0,0.0,190000.0
United States,2023-03-01,2023,Prince Edward Island,Metal ores,85000.0,0.0,85000.0
United States,2023-03-01,2023,Prince Edward Island,Motor vehicles and parts,1731000.0,5000.0,1726000.0
United States,2023-03-01,2023,Prince Edward Island,Special transactions trade,10197000.0,2000.0,10195000.0
United States,2023-03-01,2023,Québec,Aircraft and transportation,1106470000.0,430627000.0,675843000.0
United States,2023-03-01,2023,Québec,Basic products,536812000.0,244246000.0,292566000.0
United States,2023-03-01,2023,Québec,Consumer goods,1235126000.0,234833000.0,1000293000.0
United States,2023-03-01,2023,Québec,Electronics related parts,349202000.0,274746000.0,74456000.0
United States,2023-03-01,2023,Québec,Energy products,458397000.0,804374000.0,-345977000.0
United States,2023-03-01,2023,Québec,Farm and fishing products,162092000.0,42446000.0,119646000.0
United States,2023-03-01,2023,Québec,Forestry products,1080863000.0,212510000.0,868353000.0
United States,2023-03-01,2023,Québec,Industrial machinery parts,445174000.0,237733000.0,207441000.0
United States,2023-03-01,2023,Québec,Metal products,1736307000.0,204500000.0,1531807000.0
United States,2023-03-01,2023,Québec,Metal ores,52915000.0,3809000.0,49106000.0
United States,2023-03-01,2023,Québec,Motor vehicles and parts,420873000.0,350912000.0,69961000.0
United States,2023-03-01,2023,Québec,Special transactions trade,75855000.0,132951000.0,-57096000.0
United States,2023-03-01,2023,Saskatchewan,Aircraft and transportation,745000.0,20910000.0,-20165000.0
United States,2023-03-01,2023,Saskatchewan,Basic products,18873000.0,241610000.0,-222737000.0
United States,2023-03-01,2023,Saskatchewan,Consumer goods,12835000.0,81991000.0,-69156000.0
United States,2023-03-01,2023,Saskatchewan,Electronics related parts,5144000.0,58552000.0,-53408000.0
United States,2023-03-01,2023,Saskatchewan,Energy products,1067854000.0,24318000.0,1043536000.0
United States,2023-03-01,2023,Saskatchewan,Farm and fishing products,657405000.0,62517000.0,594888000.0
United States,2023-03-01,2023,Saskatchewan,Forestry products,28825000.0,47974000.0,-19149000.0
United States,2023-03-01,2023,Saskatchewan,Industrial machinery parts,101338000.0,421390000.0,-320052000.0
United States,2023-03-01,2023,Saskatchewan,Metal products,53385000.0,87613000.0,-34228000.0
United States,2023-03-01,2023,Saskatchewan,Metal ores,530290000.0,2657000.0,527633000.0
United States,2023-03-01,2023,Saskatchewan,Motor vehicles and parts,19121000.0,172329000.0,-153208000.0
United States,2023-03-01,2023,Saskatchewan,Special transactions trade,8148000.0,1593000.0,6555000.0
United States,2023-03-01,2023,Yukon,Aircraft and transportation,0.0,142000.0,-142000.0
United States,2023-03-01,2023,Yukon,Basic products,0.0,10000.0,-10000.0
United States,2023-03-01,2023,Yukon,Consumer goods,50000.0,4000.0,46000.0
United States,2023-03-01,2023,Yukon,Electronics related parts,0.0,21000.0,-21000.0
